"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14301708","JK383167","2026-08-22T15:15:00.000","003XX N MICHIGAN AVE","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false","1834","018","42","8","06","1177313","1903023","2026","2026-08-30T15:48:44.000","41.889229989","-87.62428428","
,  
(41.889229989, -87.62428428)"
"14301752","JK383193","2026-08-22T15:12:00.000","002XX W 127TH ST","1812","NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS","STREET","true","false","0523","005","9","53","18","1176847","1820710","2026","2026-08-30T15:48:44.000","41.663364882","-87.628473229","
,  
(41.663364882, -87.628473229)"
"14301726","JK383181","2026-08-22T15:11:00.000","037XX E FOREMAN DR","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","PARK PROPERTY","true","false","0432","004","10","52","24","1202811","1842466","2026","2026-08-30T15:48:44.000","41.722443283","-87.53271944","
,  
(41.722443283, -87.53271944)"
"14301929","JK383162","2026-08-22T15:10:00.000","063XX S FAIRFIELD AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0825","008","16","66","08A","1159132","1862573","2026","2026-08-30T15:48:44.000","41.778623365","-87.692160914","
,  
(41.778623365, -87.692160914)"
"14301787","JK383139","2026-08-22T15:08:00.000","034XX W LAKE ST","0461","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY","PARK PROPERTY","false","false","1123","011","28","27","04B","1153427","1901183","2026","2026-08-30T15:48:44.000","41.884688957","-87.712052324","
,  
(41.884688957, -87.712052324)"
"14301905","JK383330","2026-08-22T15:00:00.000","068XX S WESTERN AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","0832","008","16","66","03","1161552","1859338","2026","2026-08-30T15:48:44.000","41.769696216","-87.68337861","
,  
(41.769696216, -87.68337861)"
"14301775","JK383148","2026-08-22T15:00:00.000","0000X W MONROE ST","0560","ASSAULT","SIMPLE","HOTEL / MOTEL","false","false","0112","001","34","32","08A","1176172","1899918","2026","2026-08-30T15:48:44.000","41.880735492","-87.628568091","
,  
(41.880735492, -87.628568091)"
"14301686","JK383164","2026-08-22T15:00:00.000","023XX S ARCHER AVE","0810","THEFT","OVER $500","STREET","false","false","0914","009","11","34","06","1173311","1888931","2026","2026-08-30T15:48:44.000","41.850650375","-87.639399454","
,  
(41.850650375, -87.639399454)"
"14303808","JK385870","2026-08-22T15:00:00.000","051XX W WILSON AVE","0560","ASSAULT","SIMPLE","ALLEY","false","false","1623","016","45","15","08A","1141297","1930097","2026","2026-08-30T15:48:44.000","41.964264352","-87.755880922","
,  
(41.964264352, -87.755880922)"
"14301737","JK383153","2026-08-22T15:00:00.000","055XX S ASHLAND AVE","0820","THEFT","$500 AND UNDER","COMMERCIAL / BUSINESS OFFICE","false","false","0713","007","16","67","06","1166617","1867978","2026","2026-08-30T15:48:44.000","41.79329893","-87.66456619","
,  
(41.79329893, -87.66456619)"
"14303889","JK385998","2026-08-22T15:00:00.000","023XX W JACKSON BLVD","0560","ASSAULT","SIMPLE","CHA APARTMENT","false","false","1225","012","27","28","08A","1160842","1898642","2026","2026-08-30T15:48:44.000","41.877565688","-87.684893829","
,  
(41.877565688, -87.684893829)"
"14302560","JK384310","2026-08-22T15:00:00.000","008XX W FULTON MARKET","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1214","012","27","28","14","1170591","1902075","2026","2026-08-30T15:48:44.000","41.886778382","-87.648997736","
,  
(41.886778382, -87.648997736)"
"14302326","JK383971","2026-08-22T15:00:00.000","027XX N PINE GROVE AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1935","019","43","7","06","1172652","1918576","2026","2026-08-30T15:48:44.000","41.932012618","-87.640940116","
,  
(41.932012618, -87.640940116)"
"14301753","JK383287","2026-08-22T15:00:00.000","014XX W BERTEAU AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1912","019","47","6","06","1165953","1927994","2026","2026-08-30T15:48:44.000","41.958001875","-87.665288118","
,  
(41.958001875, -87.665288118)"
"14302032","JK383202","2026-08-22T15:00:00.000","077XX S HERMITAGE AVE","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","RESIDENCE","false","false","0611","006","17","71","04A","1166024","1853420","2026","2026-08-30T15:48:44.000","41.753362509","-87.667154177","
,  
(41.753362509, -87.667154177)"
"14301712","JK383145","2026-08-22T14:56:00.000","054XX W GRACE ST","4652","OTHER OFFENSE","SEX OFFENDER - PROHIBITED ZONE","SIDEWALK","false","false","1633","016","30","15","26","1139511","1924774","2026","2026-08-30T15:48:44.000","41.949690389","-87.762577971","
,  
(41.949690389, -87.762577971)"
"14301733","JK383115","2026-08-22T14:54:00.000","031XX W ARMITAGE AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1414","014","1","22","06","1155045","1913118","2026","2026-08-30T15:48:44.000","41.917407385","-87.70579017","
,  
(41.917407385, -87.70579017)"
"14301948","JK383155","2026-08-22T14:51:00.000","078XX S HERMITAGE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","ALLEY","false","false","0611","006","17","71","04A","1166043","1852683","2026","2026-08-30T15:48:44.000","41.751339673","-87.667105463","
,  
(41.751339673, -87.667105463)"
"14301758","JK383210","2026-08-22T14:45:00.000","018XX S ASHLAND AVE","3960","INTIMIDATION","INTIMIDATION","ALLEY","false","false","1234","012","25","31","08A","1166016","1891018","2026","2026-08-30T15:48:44.000","41.856535941","-87.666113886","
,  
(41.856535941, -87.666113886)"
"14301818","JK383237","2026-08-22T14:45:00.000","031XX N KEDZIE AVE","0810","THEFT","OVER $500","RESTAURANT","false","false","1412","014","35","21","06","1154499","1920599","2026","2026-08-30T15:48:44.000","41.937946786","-87.707595612","
,  
(41.937946786, -87.707595612)"
"14301840","JK383183","2026-08-22T14:44:00.000","016XX W 63RD ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0714","007","16","67","15","1166549","1862928","2026","2026-08-30T15:48:44.000","41.779442557","-87.664959491","
,  
(41.779442557, -87.664959491)"
"14301711","JK383136","2026-08-22T14:42:00.000","023XX N CICERO AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","AUTO / BOAT / RV DEALERSHIP","true","false","2522","025","31","19","07","1144016","1915007","2026","2026-08-30T15:48:44.000","41.9228053","-87.746263814","
,  
(41.9228053, -87.746263814)"
"14301767","JK383109","2026-08-22T14:33:00.000","011XX S WHIPPLE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1134","011","28","29","07","1156203","1894855","2026","2026-08-30T15:48:44.000","41.867268685","-87.702029327","
,  
(41.867268685, -87.702029327)"
"14301718","JK383119","2026-08-22T14:30:00.000","124XX S NORMAL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0523","005","9","53","14","1175223","1822425","2026","2026-08-30T15:48:44.000","41.668107416","-87.634365362","
,  
(41.668107416, -87.634365362)"
"14302126","JK383614","2026-08-22T14:30:00.000","006XX W HARRISON ST","0820","THEFT","$500 AND UNDER","SIDEWALK","false","true","0124","001","34","28","06","1172257","1897564","2026","2026-08-30T15:48:44.000","41.874363279","-87.643013039","
,  
(41.874363279, -87.643013039)"
"14301670","JK383097","2026-08-22T14:30:00.000","065XX S INGLESIDE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0321","003","20","42","07","1183683","1861803","2026","2026-08-30T15:48:44.000","41.775972835","-87.602179856","
,  
(41.775972835, -87.602179856)"
"14302018","JK383473","2026-08-22T14:30:00.000","057XX S WESTERN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0824","008","15","63","07","1161349","1866617","2026","2026-08-30T15:48:44.000","41.789675","-87.683921221","
,  
(41.789675, -87.683921221)"
"14301860","JK383182","2026-08-22T14:30:00.000","076XX S KINGSTON AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0421","004","7","43","08A","1194517","1854898","2026","2026-08-30T15:48:44.000","41.756765393","-87.562690836","
,  
(41.756765393, -87.562690836)"
"14301714","JK383154","2026-08-22T14:25:00.000","060XX S DR MARTIN LUTHER KING JR DR","2027","NARCOTICS","POSSESS - CRACK","STREET","true","false","0311","003","20","40","18","1179958","1864989","2026","2026-08-30T15:48:44.000","41.784801626","-87.615737796","
,  
(41.784801626, -87.615737796)"
"14301680","JK383124","2026-08-22T14:15:00.000","0000X S DEARBORN ST","0460","BATTERY","SIMPLE","STREET","false","false","0112","001","34","32","08B","1175945","1900240","2026","2026-08-30T15:48:44.000","41.881624191","-87.629391908","
,  
(41.881624191, -87.629391908)"
"14301891","JK383074","2026-08-22T14:13:00.000","015XX W 99TH ST","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","2213","022","19","72","04A","1167836","1839087","2026","2026-08-30T15:48:44.000","41.713991963","-87.660924213","
,  
(41.713991963, -87.660924213)"
"14301713","JK383144","2026-08-22T14:12:00.000","013XX S KEDVALE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1011","010","24","29","08B","1148931","1893437","2026","2026-08-30T15:48:44.000","41.863521171","-87.728762763","
,  
(41.863521171, -87.728762763)"
"14302019","JK383152","2026-08-22T14:09:00.000","039XX S VINCENNES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0214","002","3","38","08B","1180573","1878505","2026","2026-08-30T15:48:44.000","41.821876579","-87.613067701","
,  
(41.821876579, -87.613067701)"
"14304369","JK386558","2026-08-22T14:00:00.000","017XX S LYNN WHITE DR","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0132","001","4","33","07","1181331","1892152","2026","2026-08-30T15:48:44.000","41.859307373","-87.609865273","
,  
(41.859307373, -87.609865273)"
"14303160","JK383684","2026-08-22T14:00:00.000","043XX N HAZEL ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1915","019","46","3","08B","1169474","1929172","2026","2026-08-30T15:48:44.000","41.961158296","-87.652309344","
,  
(41.961158296, -87.652309344)"
"14301959","JK383449","2026-08-22T14:00:00.000","024XX W 45TH ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false","0922","009","15","58","26","1160672","1874764","2026","2026-08-30T15:48:44.000","41.81204542","-87.686178679","
,  
(41.81204542, -87.686178679)"
"14301865","JK383187","2026-08-22T14:00:00.000","060XX W DIVERSEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","2511","025","30","19","14","1135748","1917986","2026","2026-08-30T15:48:44.000","41.931131321","-87.776572567","
,  
(41.931131321, -87.776572567)"
"14301839","JK383332","2026-08-22T14:00:00.000","013XX E HYDE PARK BLVD","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0234","002","4","41","06","1186192","1871460","2026","2026-08-30T15:48:44.000","41.802413509","-87.592677218","
,  
(41.802413509, -87.592677218)"
"14303172","JK384863","2026-08-22T14:00:00.000","071XX S KEDZIE AVE","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","APARTMENT","false","true","0831","008","17","66","08B","1156275","1857000","2026","2026-08-30T15:48:44.000","41.763388187","-87.702784748","
,  
(41.763388187, -87.702784748)"
"14301646","JK383090","2026-08-22T14:00:00.000","090XX S ASHLAND AVE","0820","THEFT","$500 AND UNDER","CONVENIENCE STORE","false","false","2221","022","21","73","06","1167258","1844724","2026","2026-08-30T15:48:44.000","41.729473124","-87.662880297","
,  
(41.729473124, -87.662880297)"
"14303490","JK385196","2026-08-22T14:00:00.000","036XX E 95TH ST","0820","THEFT","$500 AND UNDER","FEDERAL BUILDING","false","false","0432","004","10","52","06","1201840","1842640","2026","2026-08-30T15:48:44.000","41.722945478","-87.536270091","
,  
(41.722945478, -87.536270091)"
"14301620","JK383060","2026-08-22T13:54:00.000","040XX W LAKE ST","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1114","011","28","26","18","1149512","1901446","2026","2026-08-30T15:48:44.000","41.885487535","-87.726422045","
,  
(41.885487535, -87.726422045)"
"14301739","JK383116","2026-08-22T13:47:00.000","062XX S DORCHESTER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0314","003","20","42","08B","1186609","1864012","2026","2026-08-30T15:48:44.000","41.78196575","-87.59138366","
,  
(41.78196575, -87.59138366)"
"14301641","JK383046","2026-08-22T13:41:00.000","0000X E OHIO ST","1330","CRIMINAL TRESPASS","TO LAND","ALLEY","true","false","1834","018","42","8","26","1176505","1904202","2026","2026-08-30T15:48:44.000","41.892483509","-87.627215916","
,  
(41.892483509, -87.627215916)"
"14301689","JK383093","2026-08-22T13:30:00.000","083XX S PAULINA ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0614","006","18","71","14","1166461","1849448","2026","2026-08-30T15:48:44.000","41.742453478","-87.665665679","
,  
(41.742453478, -87.665665679)"
"14301626","JK383040","2026-08-22T13:30:00.000","027XX S WESTERN AVE","0560","ASSAULT","SIMPLE","OTHER (SPECIFY)","false","false","1034","010","12","31","08A","1160824","1885833","2026","2026-08-30T15:48:44.000","41.842416891","-87.685314897","
,  
(41.842416891, -87.685314897)"
"14301716","JK383206","2026-08-22T13:30:00.000","014XX N DEARBORN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1824","018","2","8","07","1175664","1910077","2026","2026-08-30T15:48:44.000","41.908623747","-87.63012767","
,  
(41.908623747, -87.63012767)"
"14301777","JK383195","2026-08-22T13:28:00.000","002XX E RANDOLPH ST","2820","OTHER OFFENSE","TELEPHONE THREAT","VEHICLE - COMMERCIAL","false","true","0114","001","42","32","08A","1177923","1901223","2026","2026-08-30T15:48:44.000","41.884276844","-87.622098929","
,  
(41.884276844, -87.622098929)"
"14301705","JK383054","2026-08-22T13:26:00.000","062XX S COTTAGE GROVE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0313","003","20","42","15","1182636","1863821","2026","2026-08-30T15:48:44.000","41.781534778","-87.605955453","
,  
(41.781534778, -87.605955453)"
"14301720","JK383023","2026-08-22T13:25:00.000","046XX N BROADWAY","2017","NARCOTICS","MANUFACTURE / DELIVER - CRACK","CTA PARKING LOT / GARAGE / OTHER PROPERTY","true","false","1913","019","46","3","18","1167942","1930944","2026","2026-08-30T15:48:44.000","41.966053999","-87.657890403","
,  
(41.966053999, -87.657890403)"
"14301963","JK383540","2026-08-22T13:20:00.000","039XX W FOSTER AVE","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1712","017","39","14","06","1149254","1934264","2026","2026-08-30T15:48:44.000","41.975548007","-87.72651654","
,  
(41.975548007, -87.72651654)"
"14301650","JK383045","2026-08-22T13:13:00.000","095XX S ASHLAND AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2213","022","21","72","08B","1167338","1841621","2026","2026-08-30T15:48:44.000","41.720956311","-87.662675794","
,  
(41.720956311, -87.662675794)"
"14301672","JK383021","2026-08-22T13:11:00.000","014XX W BALMORAL AVE","0560","ASSAULT","SIMPLE","STREET","true","false","2013","020","48","77","08A","1165311","1935954","2026","2026-08-30T15:48:44.000","41.979858124","-87.667420874","
,  
(41.979858124, -87.667420874)"
"14303509","JK385466","2026-08-22T13:10:00.000","028XX N SHEFFIELD AVE","0810","THEFT","OVER $500","SIDEWALK","false","false","1933","019","44","6","06","1169121","1919199","2026","2026-08-30T15:48:44.000","41.933799675","-87.653897806","
,  
(41.933799675, -87.653897806)"
"14301602","JK382992","2026-08-22T13:10:00.000","078XX S BISHOP ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0612","006","17","71","08B","1167916","1852847","2026","2026-08-30T15:48:44.000","41.751749708","-87.660237119","
,  
(41.751749708, -87.660237119)"
"14301654","JK383027","2026-08-22T13:05:00.000","046XX W NORTH AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","2533","025","37","25","06","1145011","1910225","2026","2026-08-30T15:48:44.000","41.909664252","-87.742728815","
,  
(41.909664252, -87.742728815)"
"14301660","JK383020","2026-08-22T13:00:00.000","066XX S LOWE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0723","007","6","68","15","1173184","1860764","2026","2026-08-30T15:48:44.000","41.773360201","-87.64069877","
,  
(41.773360201, -87.64069877)"
"14302396","JK384027","2026-08-22T13:00:00.000","010XX N HERMITAGE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENCE - GARAGE","false","false","1213","012","1","24","07","1164541","1906917","2026","2026-08-30T15:48:44.000","41.900195443","-87.671077604","
,  
(41.900195443, -87.671077604)"
"14302002","JK383535","2026-08-22T13:00:00.000","007XX W BELDEN AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1812","018","43","7","05","1171013","1915519","2026","2026-08-30T15:48:44.000","41.923660234","-87.647053076","
,  
(41.923660234, -87.647053076)"
"14301640","JK383051","2026-08-22T13:00:00.000","0000X E RANDOLPH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0111","001","42","32","14","1176550","1901291","2026","2026-08-30T15:48:44.000","41.884494554","-87.627138636","
,  
(41.884494554, -87.627138636)"
"14302447","JK384169","2026-08-22T13:00:00.000","005XX E 32ND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0211","002","4","35","14","1180539","1883677","2026","2026-08-30T15:48:44.000","41.836069707","-87.613033345","
,  
(41.836069707, -87.613033345)"
"14308463","JK391864","2026-08-22T13:00:00.000","084XX S LANGLEY AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0632","006","6","44","06","1182374","1849336","2026","2026-08-31T15:48:34.000","41.741792542","-87.607364172","
,  
(41.741792542, -87.607364172)"
"14301721","JK383138","2026-08-22T12:55:00.000","005XX S KOSTNER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1131","011","28","26","14","1147140","1897299","2026","2026-08-30T15:48:44.000","41.874153389","-87.735238688","
,  
(41.874153389, -87.735238688)"
"14301611","JK382970","2026-08-22T12:46:00.000","064XX S GREEN ST","0560","ASSAULT","SIMPLE","STREET","true","false","0723","007","16","68","08A","1171744","1862143","2026","2026-08-30T15:48:44.000","41.777176043","-87.645937056","
,  
(41.777176043, -87.645937056)"
"14301683","JK382977","2026-08-22T12:45:00.000","001XX N DEARBORN ST","0560","ASSAULT","SIMPLE","STREET","false","false","0111","001","42","32","08A","1175908","1901610","2026","2026-08-30T15:48:44.000","41.885384381","-87.629486511","
,  
(41.885384381, -87.629486511)"
"14301612","JK382976","2026-08-22T12:38:00.000","121XX S INDIANA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0532","005","9","53","08B","1179768","1824321","2026","2026-08-30T15:48:44.000","41.673207966","-87.617674109","
,  
(41.673207966, -87.617674109)"
"14301738","JK383238","2026-08-22T12:35:00.000","001XX E CHICAGO AVE","0870","THEFT","POCKET-PICKING","RESTAURANT","false","false","1833","018","2","8","06","1177188","1905754","2026","2026-08-30T15:48:44.000","41.896726821","-87.624660488","
,  
(41.896726821, -87.624660488)"
"14301766","JK383282","2026-08-22T12:31:00.000","104XX S AVENUE F","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0432","004","10","52","07","1203487","1836391","2026","2026-08-30T15:48:44.000","41.705755747","-87.530450903","
,  
(41.705755747, -87.530450903)"
"14301802","JK383248","2026-08-22T12:30:00.000","004XX E RIVERWALK S","1330","CRIMINAL TRESPASS","TO LAND","SIDEWALK","true","false","0114","001","42","32","26","1179622","1902543","2026","2026-08-30T15:48:44.000","41.887860177","-87.615819554","
,  
(41.887860177, -87.615819554)"
"14301635","JK382990","2026-08-22T12:30:00.000","034XX W 82ND PL","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","0834","008","18","70","08A","1154940","1849677","2026","2026-08-30T15:48:44.000","41.743319434","-87.707872962","
,  
(41.743319434, -87.707872962)"
"14301648","JK382997","2026-08-22T12:30:00.000","038XX W POLK ST","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","1133","011","24","26","03","1150967","1896093","2026","2026-08-30T15:48:44.000","41.870769953","-87.721219164","
,  
(41.870769953, -87.721219164)"
"14301575","JK382996","2026-08-22T12:30:00.000","019XX N WOOD ST","0810","THEFT","OVER $500","RESIDENCE - YARD (FRONT / BACK)","false","false","1434","014","32","22","06","1164043","1912985","2026","2026-08-30T15:48:44.000","41.916856991","-87.672735121","
,  
(41.916856991, -87.672735121)"
"14301667","JK383004","2026-08-22T12:30:00.000","003XX E 119TH ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","false","false","0532","005","9","53","26","1180172","1826116","2026","2026-08-30T15:48:44.000","41.678124496","-87.616140767","
,  
(41.678124496, -87.616140767)"
"14303656","JK385589","2026-08-22T12:30:00.000","098XX S AVENUE G DR","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0432","004","10","52","06","1203118","1840607","2026","2026-08-30T15:48:44.000","41.717334211","-87.531658377","
,  
(41.717334211, -87.531658377)"
"14301619","JK383011","2026-08-22T12:28:00.000","024XX W CHICAGO AVE","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","true","false","1221","012","36","24","06","1160005","1905256","2026","2026-08-30T15:48:44.000","41.895732399","-87.687784384","
,  
(41.895732399, -87.687784384)"
"14301661","JK382981","2026-08-22T12:27:00.000","008XX N DEARBORN ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1832","018","42","8","08B","1175793","1905850","2026","2026-08-30T15:48:44.000","41.897021755","-87.629781141","
,  
(41.897021755, -87.629781141)"
"14301653","JK382986","2026-08-22T12:25:00.000","056XX W NORTH AVE","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","ALLEY","true","false","2531","025","29","25","04A","1138275","1910066","2026","2026-08-30T15:48:44.000","41.909352546","-87.767478226","
,  
(41.909352546, -87.767478226)"
"14301634","JK382968","2026-08-22T12:20:00.000","079XX S WHIPPLE ST","051B","ASSAULT","AGGRAVATED - OTHER FIREARM","RESIDENCE","false","false","0835","008","18","70","04A","1157425","1851825","2026","2026-08-30T15:48:44.000","41.749163967","-87.69870965","
,  
(41.749163967, -87.69870965)"
"14301609","JK383018","2026-08-22T12:15:00.000","002XX E 13TH ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0132","001","3","33","06","1178209","1894489","2026","2026-08-30T15:48:44.000","41.865791863","-87.621253866","
,  
(41.865791863, -87.621253866)"
"14301604","JK382973","2026-08-22T12:15:00.000","068XX S CALUMET AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0322","003","6","69","08A","1179660","1859702","2026","2026-08-30T15:48:44.000","41.770300389","-87.616991853","
,  
(41.770300389, -87.616991853)"
"14301649","JK383022","2026-08-22T12:14:00.000","062XX N LINCOLN AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","DEPARTMENT STORE","false","false","1711","017","50","13","04A","1152477","1941288","2026","2026-08-30T15:48:44.000","41.994758989","-87.7144777","
,  
(41.994758989, -87.7144777)"
"14303380","JK384305","2026-08-22T12:00:00.000","123XX S PERRY AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false","0523","005","9","53","08B","1177826","1823108","2026","2026-08-30T15:48:44.000","41.669923345","-87.624818435","
,  
(41.669923345, -87.624818435)"
"14302549","JK384194","2026-08-22T12:00:00.000","0000X S MICHIGAN AVE","0870","THEFT","POCKET-PICKING","RESTAURANT","false","false","0112","001","34","32","06","1177316","1900287","2026","2026-08-30T15:48:44.000","41.881722193","-87.624356274","
,  
(41.881722193, -87.624356274)"
"14301897","JK383142","2026-08-22T12:00:00.000","109XX S EWING AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0432","004","10","52","08A","1202198","1833117","2026","2026-08-30T15:48:44.000","41.696804495","-87.535282089","
,  
(41.696804495, -87.535282089)"
"14302492","JK384202","2026-08-22T12:00:00.000","017XX N MARSHFIELD AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1433","014","32","24","06","1165074","1911683","2026","2026-08-30T15:48:44.000","41.913262365","-87.668984304","
,  
(41.913262365, -87.668984304)"
"14308731","JK392241","2026-08-22T12:00:00.000","064XX S RHODES AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0312","003","20","42","06",,,"2026","2026-08-30T15:48:44.000",,,
"14302248","JK382922","2026-08-22T12:00:00.000","014XX S ASHLAND AVE","0810","THEFT","OVER $500","VEHICLE NON-COMMERCIAL","false","false","1233","012","28","28","06","1165961","1893018","2026","2026-08-30T15:48:44.000","41.862025293","-87.666258728","
,  
(41.862025293, -87.666258728)"
"14305450","JK387918","2026-08-22T12:00:00.000","006XX N LOCKWOOD AVE","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","1524","015","37","25","03","1140917","1903651","2026","2026-08-30T15:48:44.000","41.891700795","-87.75793061","
,  
(41.891700795, -87.75793061)"
"14301628","JK382924","2026-08-22T11:56:00.000","028XX W POLK ST","0560","ASSAULT","SIMPLE","RESIDENCE - YARD (FRONT / BACK)","false","false","1135","011","28","27","08A","1157471","1896242","2026","2026-08-30T15:48:44.000","41.871049071","-87.697336573","
,  
(41.871049071, -87.697336573)"
"14301631","JK382926","2026-08-22T11:50:00.000","032XX W CHICAGO AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","true","1121","011","27","23","08B","1154697","1905149","2026","2026-08-30T15:48:44.000","41.89554672","-87.70728242","
,  
(41.89554672, -87.70728242)"
"14301570","JK382932","2026-08-22T11:50:00.000","075XX S ESSEX AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0421","004","7","43","14","1194173","1855436","2026","2026-08-30T15:48:44.000","41.758250156","-87.563933876","
,  
(41.758250156, -87.563933876)"
"14301617","JK382935","2026-08-22T11:47:00.000","109XX S DOTY AVE E","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","true","false","0513","005","10","51","06","1185667","1832643","2026","2026-08-30T15:48:44.000","41.695908161","-87.595822806","
,  
(41.695908161, -87.595822806)"
"14301579","JK382923","2026-08-22T11:40:00.000","011XX S CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0123","001","34","32","06","1175696","1895352","2026","2026-08-30T15:48:44.000","41.86821682","-87.6304532","
,  
(41.86821682, -87.6304532)"
"14301487","JK382890","2026-08-22T11:35:00.000","053XX S MICHIGAN AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true","0225","002","3","40","26","1178067","1869530","2026","2026-08-30T15:48:44.000","41.797305669","-87.62253329","
,  
(41.797305669, -87.62253329)"
"14301573","JK382885","2026-08-22T11:31:00.000","048XX W NORTH AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESTAURANT","true","false","2533","025","37","25","04A","1143856","1910199","2026","2026-08-30T15:48:44.000","41.90961465","-87.746972497","
,  
(41.90961465, -87.746972497)"
